Freq.	V(n028)
Step Information: Run=1  (Step: 1/100)
1.00000000000000e+00	(-1.38290252469670e-01dB,-5.60819785110960e-01°)
1.04712854805090e+00	(-1.38330394312605e-01dB,-5.87248597961235e-01°)
1.09647819614319e+00	(-1.38374408541598e-01dB,-6.14922694352012e-01°)
1.14815362149688e+00	(-1.38422668671381e-01dB,-6.43900722983902e-01°)
1.20226443461741e+00	(-1.38475584235010e-01dB,-6.74244090705541e-01°)
1.25892541179417e+00	(-1.38533604255824e-01dB,-7.06017091628930e-01°)
1.31825673855641e+00	(-1.38597221052572e-01dB,-7.39287042203177e-01°)
1.38038426460289e+00	(-1.38666974412100e-01dB,-7.74124422505001e-01°)
1.44543977074593e+00	(-1.38743456162306e-01dB,-8.10603024019034e-01°)
1.51356124843621e+00	(-1.38827315185769e-01dB,-8.48800104185039e-01°)
1.58489319246111e+00	(-1.38919262915360e-01dB,-8.88796548008539e-01°)
1.65958690743756e+00	(-1.39020079358663e-01dB,-9.30677037028647e-01°)
1.73780082874938e+00	(-1.39130619700736e-01dB,-9.74530225957229e-01°)
1.81970085860999e+00	(-1.39251821541877e-01dB,-1.02044892729859e+00°)
1.90546071796325e+00	(-1.39384712830339e-01dB,-1.06853030428664e+00°)
1.99526231496888e+00	(-1.39530420557002e-01dB,-1.11887607247007e+00°)
2.08929613085404e+00	(-1.39690180283621e-01dB,-1.17159271027836e+00°)
2.18776162394956e+00	(-1.39865346586058e-01dB,-1.22679167893408e+00°)
2.29086765276778e+00	(-1.40057404497219e-01dB,-1.28458965205058e+00°)
2.39883291901949e+00	(-1.40267982047712e-01dB,-1.34510875527339e+00°)
2.51188643150958e+00	(-1.40498864005477e-01dB,-1.40847681633984e+00°)
2.63026799189539e+00	(-1.40752006931178e-01dB,-1.47482762589075e+00°)
2.75422870333817e+00	(-1.41029555671349e-01dB,-1.54430120941789e+00°)
2.88403150312661e+00	(-1.41333861427624e-01dB,-1.61704411068338e+00°)
3.01995172040202e+00	(-1.41667501548756e-01dB,-1.69320968695843e+00°)
3.16227766016839e+00	(-1.42033301209352e-01dB,-1.77295841641421e+00°)
3.31131121482592e+00	(-1.42434357151269e-01dB,-1.85645821797998e+00°)
3.46736850452532e+00	(-1.42874063683051e-01dB,-1.94388478395362e+00°)
3.63078054770102e+00	(-1.43356141144690e-01dB,-2.03542192563200e+00°)
3.80189396320562e+00	(-1.43884667072448e-01dB,-2.13126193218047e+00°)
3.98107170553498e+00	(-1.44464110309870e-01dB,-2.23160594292174e+00°)
4.16869383470336e+00	(-1.45099368339645e-01dB,-2.33666433316543e+00°)
4.36515832240167e+00	(-1.45795808133503e-01dB,-2.44665711363333e+00°)
4.57088189614876e+00	(-1.46559310839747e-01dB,-2.56181434344756e+00°)
4.78630092322640e+00	(-1.47396320662878e-01dB,-2.68237655656161e+00°)
5.01187233627274e+00	(-1.48313898309911e-01dB,-2.80859520138868e+00°)
5.24807460249774e+00	(-1.49319779418462e-01dB,-2.94073309325212e+00°)
5.49540873857626e+00	(-1.50422438412923e-01dB,-3.07906487911290e+00°)
5.75439937337159e+00	(-1.51631158264664e-01dB,-3.22387751385972e+00°)
6.02559586074359e+00	(-1.52956106682563e-01dB,-3.37547074720334e+00°)
6.30957344480195e+00	(-1.54408419289018e-01dB,-3.53415761998637e+00°)
6.60693448007598e+00	(-1.56000290384985e-01dB,-3.70026496840782e+00°)
6.91830970918939e+00	(-1.57745071949056e-01dB,-3.87413393433514e+00°)
7.24435960074992e+00	(-1.59657381561537e-01dB,-4.05612047947068e+00°)
7.58577575029186e+00	(-1.61753219991639e-01dB,-4.24659590070686e+00°)
7.94328234724284e+00	(-1.64050099230177e-01dB,-4.44594734347035e+00°)
8.31763771102674e+00	(-1.66567181801587e-01dB,-4.65457830928233e+00°)
8.70963589956084e+00	(-1.69325432227998e-01dB,-4.87290915308606e+00°)
9.12010839355913e+00	(-1.72347781573279e-01dB,-5.10137756512150e+00°)
9.54992586021439e+00	(-1.75659306021031e-01dB,-5.34043903128149e+00°)
1.00000000000000e+01	(-1.79287420489128e-01dB,-5.59056726489400e+00°)
1.04712854805090e+01	(-1.83262088304400e-01dB,-5.85225460178311e+00°)
1.09647819614319e+01	(-1.87616047982092e-01dB,-6.12601234922926e+00°)
1.14815362149689e+01	(-1.92385058161839e-01dB,-6.41237107807276e+00°)
1.20226443461742e+01	(-1.97608161738636e-01dB,-6.71188084567777e+00°)
1.25892541179417e+01	(-2.03327970201978e-01dB,-7.02511133576793e+00°)
1.31825673855641e+01	(-2.09590969138208e-01dB,-7.35265189928623e+00°)
1.38038426460289e+01	(-2.16447845758848e-01dB,-7.69511147838535e+00°)
1.44543977074593e+01	(-2.23953839204140e-01dB,-8.05311839341767e+00°)
1.51356124843621e+01	(-2.32169114186544e-01dB,-8.42731997040937e+00°)
1.58489319246112e+01	(-2.41159158322395e-01dB,-8.81838198391895e+00°)
1.65958690743757e+01	(-2.50995203204798e-01dB,-9.22698788747395e+00°)
