Freq.	V(n028)
Step Information: Run=1  (Step: 1/100)
1.00000000000000e+00	(-1.38286408379147e-01dB,-5.58223246084409e-01°)
1.04712854805090e+00	(-1.38326179389888e-01dB,-5.84529712835224e-01°)
1.09647819614319e+00	(-1.38369787017464e-01dB,-6.12075700837669e-01°)
1.14815362149688e+00	(-1.38417601326936e-01dB,-6.40919587773762e-01°)
1.20226443461741e+00	(-1.38470028069690e-01dB,-6.71122496780034e-01°)
1.25892541179417e+00	(-1.38527512122650e-01dB,-7.02748424980076e-01°)
1.31825673855641e+00	(-1.38590541258776e-01dB,-7.35864377946336e-01°)
1.38038426460289e+00	(-1.38659650281021e-01dB,-7.70540510348837e-01°)
1.44543977074593e+00	(-1.38735425552911e-01dB,-8.06850273069283e-01°)
1.51356124843621e+00	(-1.38818509966966e-01dB,-8.44870567057897e-01°)
1.58489319246111e+00	(-1.38909608388482e-01dB,-8.84681904214599e-01°)
1.65958690743756e+00	(-1.39009493625085e-01dB,-9.26368575602538e-01°)
1.73780082874938e+00	(-1.39119012968656e-01dB,-9.70018827298480e-01°)
1.81970085860999e+00	(-1.39239095366649e-01dB,-1.01572504419710e+00°)
1.90546071796325e+00	(-1.39370759281819e-01dB,-1.06358394209257e+00°)
1.99526231496888e+00	(-1.39515121306135e-01dB,-1.11369676837521e+00°)
2.08929613085404e+00	(-1.39673405602897e-01dB,-1.16616951168143e+00°)
2.18776162394956e+00	(-1.39846954252752e-01dB,-1.22111312084469e+00°)
2.29086765276778e+00	(-1.40037238592612e-01dB,-1.27864373349994e+00°)
2.39883291901949e+00	(-1.40245871640204e-01dB,-1.33888291470200e+00°)
2.51188643150958e+00	(-1.40474621708457e-01dB,-1.40195790591185e+00°)
2.63026799189539e+00	(-1.40725427323297e-01dB,-1.46800188471426e+00°)
2.75422870333817e+00	(-1.41000413564668e-01dB,-1.53715423562428e+00°)
2.88403150312661e+00	(-1.41301909971633e-01dB,-1.60956083233411e+00°)
3.01995172040202e+00	(-1.41632470152889e-01dB,-1.68537433174800e+00°)
3.16227766016839e+00	(-1.41994893267878e-01dB,-1.76475448013234e+00°)
3.31131121482592e+00	(-1.42392247551859e-01dB,-1.84786843170389e+00°)
3.46736850452532e+00	(-1.42827896078253e-01dB,-1.93489107994262e+00°)
3.63078054770102e+00	(-1.43305524965589e-01dB,-2.02600540189862e+00°)
3.80189396320562e+00	(-1.43829174258485e-01dB,-2.12140281572090e+00°)
3.98107170553498e+00	(-1.44403271729548e-01dB,-2.22128355158470e+00°)
4.16869383470336e+00	(-1.45032669874799e-01dB,-2.32585703615431e+00°)
4.36515832240167e+00	(-1.45722686393710e-01dB,-2.43534229063693e+00°)
4.57088189614876e+00	(-1.46479148475660e-01dB,-2.54996834240856e+00°)
4.78630092322640e+00	(-1.47308441238794e-01dB,-2.66997465010086e+00°)
5.01187233627274e+00	(-1.48217560699952e-01dB,-2.79561154190993e+00°)
5.24807460249774e+00	(-1.49214171680171e-01dB,-2.92714066677945e+00°)
5.49540873857626e+00	(-1.50306671091673e-01dB,-3.06483545792119e+00°)
5.75439937337159e+00	(-1.51504257082353e-01dB,-3.20898160797510e+00°)
6.02559586074359e+00	(-1.52817004551520e-01dB,-3.35987755488906e+00°)
6.30957344480195e+00	(-1.54255947596831e-01dB,-3.51783497733855e+00°)
6.60693448007598e+00	(-1.55833169485191e-01dB,-3.68317929823325e+00°)
6.91830970918939e+00	(-1.57561900791766e-01dB,-3.85625019450748e+00°)
7.24435960074992e+00	(-1.59456626392111e-01dB,-4.03740211101384e+00°)
7.58577575029186e+00	(-1.61533202040480e-01dB,-4.22700477589161e+00°)
7.94328234724284e+00	(-1.63808981313576e-01dB,-4.42544371427534e+00°)
8.31763771102674e+00	(-1.66302953745638e-01dB,-4.63312075662939e+00°)
8.70963589956084e+00	(-1.69035895028655e-01dB,-4.85045453732631e+00°)
9.12010839355913e+00	(-1.72030530193820e-01dB,-5.07788097834083e+00°)
9.54992586021439e+00	(-1.75311710730779e-01dB,-5.31585375207759e+00°)
1.00000000000000e+01	(-1.78906606641628e-01dB,-5.56484471638093e+00°)
1.04712854805090e+01	(-1.82844914449444e-01dB,-5.82534431370121e+00°)
1.09647819614319e+01	(-1.87159082206358e-01dB,-6.09786192516352e+00°)
1.14815362149689e+01	(-1.91884552551589e-01dB,-6.38292616893296e+00°)
1.20226443461742e+01	(-1.97060024862768e-01dB,-6.68108513074760e+00°)
1.25892541179417e+01	(-2.02727737514137e-01dB,-6.99290651281807e+00°)
1.31825673855641e+01	(-2.08933771203724e-01dB,-7.31897768543932e+00°)
1.38038426460289e+01	(-2.15728374227101e-01dB,-7.65990562362936e+00°)
1.44543977074593e+01	(-2.23166310456300e-01dB,-8.01631670890717e+00°)
1.51356124843621e+01	(-2.31307230611222e-01dB,-8.38885637393410e+00°)
1.58489319246112e+01	(-2.40216067196075e-01dB,-8.77818856519201e+00°)
1.65958690743757e+01	(-2.49963453187995e-01dB,-9.18499499616681e+00°)
1.73780082874938e+01	(-2.60626164202565e-01dB,-9.60997416068859e+00°)
1.81970085860999e+01	(-2.72287583422764e-01dB,-1.00538400731651e+01°)
1.90546071796326e+01	(-2.85038188025719e-01dB,-1.05173206995327e+01°)
1.99526231496889e+01	(-2.98976055188754e-01dB,-1.10011560398729e+01°)
2.08929613085405e+01	(-3.14207384970014e-01dB,-1.15060958209405e+01°)
2.18776162394956e+01	(-3.30847036430654e-01dB,-1.20328967544406e+01°)
2.29086765276778e+01	(-3.49019072291735e-01dB,-1.25823193149325e+01°)
2.39883291901950e+01	(-3.68857306174808e-01dB,-1.31551239899460e+01°)
2.51188643150959e+01	(-3.90505845059995e-01dB,-1.37520669545068e+01°)
2.63026799189540e+01	(-4.14119618017256e-01dB,-1.43738951230536e+01°)
2.75422870333818e+01	(-4.39864880508226e-01dB,-1.50213405340421e+01°)
2.88403150312662e+01	(-4.67919681650665e-01dB,-1.56951140267270e+01°)
