Freq.	V(n028)/V(n012)
7.03882227936470e+01	(-3.61861404904526e-03dB,-8.00429918576330e-01°)
7.07945784384151e+01	(-3.62833490143622e-03dB,-8.05050250454096e-01°)
7.12032799999216e+01	(-3.63816829382141e-03dB,-8.09697245340703e-01°)
7.16143410212916e+01	(-3.64811552896526e-03dB,-8.14371056981225e-01°)
7.20277751238355e+01	(-3.65817792407023e-03dB,-8.19071840005284e-01°)
7.24435960075004e+01	(-3.66835681196361e-03dB,-8.23799749931856e-01°)
7.28618174513242e+01	(-3.67865354178573e-03dB,-8.28554943174301e-01°)
7.32824533138918e+01	(-3.68906947717843e-03dB,-8.33337577045866e-01°)
7.37055175337949e+01	(-3.69960599779512e-03dB,-8.38147809764497e-01°)
7.41310241300932e+01	(-3.71026449966097e-03dB,-8.42985800457998e-01°)
7.45589872027796e+01	(-3.72104639394504e-03dB,-8.47851709169544e-01°)
7.49894209332470e+01	(-3.73195310927790e-03dB,-8.52745696862410e-01°)
7.54223395847586e+01	(-3.74298609068688e-03dB,-8.57667925425569e-01°)
7.58577575029199e+01	(-3.75414679912074e-03dB,-8.62618557678953e-01°)
7.62956891161548e+01	(-3.76543671331581e-03dB,-8.67597757378594e-01°)
7.67361489361834e+01	(-3.77685732852963e-03dB,-8.72605689222152e-01°)
7.71791515585028e+01	(-3.78841015709019e-03dB,-8.77642518854249e-01°)
7.76247116628707e+01	(-3.80009673004987e-03dB,-8.82708412871562e-01°)
7.80728440137922e+01	(-3.81191859466586e-03dB,-8.87803538828810e-01°)
7.85235634610087e+01	(-3.82387731721472e-03dB,-8.92928065243660e-01°)
7.89768849399901e+01	(-3.83597448172212e-03dB,-8.98082161602581e-01°)
7.94328234724297e+01	(-3.84821168980024e-03dB,-9.03265998366386e-01°)
7.98913941667420e+01	(-3.86059056350183e-03dB,-9.08479746975218e-01°)
8.03526122185633e+01	(-3.87311274137094e-03dB,-9.13723579855040e-01°)
8.08164929112554e+01	(-3.88577988194248e-03dB,-9.18997670422562e-01°)
8.12830516164116e+01	(-3.89859366396258e-03dB,-9.24302193090836e-01°)
8.17523037943667e+01	(-3.91155578347163e-03dB,-9.29637323275691e-01°)
8.22242649947088e+01	(-3.92466795745917e-03dB,-9.35003237400554e-01°)
8.26989508567949e+01	(-3.93793192335593e-03dB,-9.40400112902517e-01°)
8.31763771102688e+01	(-3.95134943663781e-03dB,-9.45828128238502e-01°)
8.36565595755827e+01	(-3.96492227490536e-03dB,-9.51287462890376e-01°)
8.41395141645212e+01	(-3.97865223611199e-03dB,-9.56778297371190e-01°)
8.46252568807287e+01	(-3.99254113838017e-03dB,-9.62300813231012e-01°)
8.51138038202394e+01	(-4.00659082116833e-03dB,-9.67855193062770e-01°)
8.56051711720112e+01	(-4.02080314481409e-03dB,-9.73441620508254e-01°)
8.60993752184619e+01	(-4.03517999239967e-03dB,-9.79060280263781e-01°)
8.65964323360083e+01	(-4.04972326672589e-03dB,-9.84711358086848e-01°)
8.70963589956099e+01	(-4.06443489464367e-03dB,-9.90395040801281e-01°)
8.75991717633136e+01	(-4.07931682403379e-03dB,-9.96111516304047e-01°)
8.81048873008033e+01	(-4.09437102632944e-03dB,-1.00186097357085e+00°)
8.86135223659519e+01	(-4.10959949383567e-03dB,-1.00764360266280e+00°)
8.91250938133764e+01	(-4.12500424472559e-03dB,-1.01345959473172e+00°)
8.96396185949969e+01	(-4.14058731774244e-03dB,-1.01930914202740e+00°)
9.01571137605976e+01	(-4.15635077735408e-03dB,-1.02519243790282e+00°)
9.06775964583924e+01	(-4.17229671057368e-03dB,-1.03110967682121e+00°)
9.12010839355929e+01	(-4.18842722932795e-03dB,-1.03706105436181e+00°)
9.17275935389799e+01	(-4.20474446949308e-03dB,-1.04304676722647e+00°)
9.22571427154783e+01	(-4.22125059099569e-03dB,-1.04906701324617e+00°)
9.27897490127351e+01	(-4.23794778068769e-03dB,-1.05512199138677e+00°)
9.33254300797011e+01	(-4.25483824840580e-03dB,-1.06121190175632e+00°)
9.38642036672155e+01	(-4.27192423223525e-03dB,-1.06733694561059e+00°)
9.44060876285944e+01	(-4.28920799298804e-03dB,-1.07349732536069e+00°)
9.49510999202219e+01	(-4.30669182016422e-03dB,-1.07969324457849e+00°)
9.54992586021457e+01	(-4.32437802828353e-03dB,-1.08592490800401e+00°)
9.60505818386752e+01	(-4.34226895919596e-03dB,-1.09219252155164e+00°)
9.66050878989835e+01	(-4.36036698201602e-03dB,-1.09849629231680e+00°)
9.71627951577128e+01	(-4.37867449334449e-03dB,-1.10483642858272e+00°)
9.77237220955832e+01	(-4.39719391614914e-03dB,-1.11121313982741e+00°)
9.82878873000054e+01	(-4.41592770314922e-03dB,-1.11762663672979e+00°)
9.88553094656961e+01	(-4.43487833412164e-03dB,-1.12407713117720e+00°)
9.94260073952979e+01	(-4.45404831820876e-03dB,-1.13056483627161e+00°)
1.00000000000002e+02	(-4.47344019406309e-03dB,-1.13708996633679e+00°)
1.00577306300176e+02	(-4.49305652835569e-03dB,-1.14365273692538e+00°)
1.01157945425992e+02	(-4.51289991912027e-03dB,-1.15025336482534e+00°)
1.01741936618063e+02	(-4.53297299243035e-03dB,-1.15689206806760e+00°)
1.02329299228078e+02	(-4.55327840587082e-03dB,-1.16356906593251e+00°)
1.02920052719445e+02	(-4.57381884783272e-03dB,-1.17028457895710e+00°)
1.03514216667937e+02	(-4.59459703714577e-03dB,-1.17703882894226e+00°)
1.04111810762336e+02	(-4.61561572517799e-03dB,-1.18383203895958e+00°)
1.04712854805092e+02	(-4.63687769407600e-03dB,-1.19066443335893e+00°)
1.05317368712974e+02	(-4.65838575810153e-03dB,-1.19753623777548e+00°)
1.05925372517731e+02	(-4.68014276493031e-03dB,-1.20444767913673e+00°)
1.06536886366759e+02	(-4.70215159451672e-03dB,-1.21139898567018e+00°)
1.07151930523763e+02	(-4.72441516037535e-03dB,-1.21839038691038e+00°)
1.07770525369435e+02	(-4.74693640887894e-03dB,-1.22542211370656e+00°)
1.08392691402123e+02	(-4.76971832202588e-03dB,-1.23249439822954e+00°)
1.09018449238515e+02	(-4.79276391448042e-03dB,-1.23960747397988e+00°)
1.09647819614321e+02	(-4.81607623769782e-03dB,-1.24676157579459e+00°)
1.10280823384958e+02	(-4.83965837673403e-03dB,-1.25395693985538e+00°)
1.10917481526243e+02	(-4.86351345289077e-03dB,-1.26119380369573e+00°)
1.11557815135088e+02	(-4.88764462367459e-03dB,-1.26847240620869e+00°)
1.12201845430199e+02	(-4.91205508295662e-03dB,-1.27579298765446e+00°)
1.12849593752779e+02	(-4.93674806173240e-03dB,-1.28315578966808e+00°)
1.13501081567234e+02	(-4.96172682794313e-03dB,-1.29056105526726e+00°)
1.14156330461887e+02	(-4.98699468779423e-03dB,-1.29800902885997e+00°)
1.14815362149691e+02	(-5.01255498497839e-03dB,-1.30549995625244e+00°)
1.15478198468949e+02	(-5.03841110253747e-03dB,-1.31303408465682e+00°)
1.16144861384037e+02	(-5.06456646232590e-03dB,-1.32061166269920e+00°)
1.16815372986135e+02	(-5.09102452575530e-03dB,-1.32823294042745e+00°)
1.17489755493956e+02	(-5.11778879386681e-03dB,-1.33589816931939e+00°)
1.18168031254481e+02	(-5.14486280926262e-03dB,-1.34360760229041e+00°)
1.18850222743705e+02	(-5.17225015371983e-03dB,-1.35136149370211e+00°)
1.19536352567375e+02	(-5.19995445212907e-03dB,-1.35916009936973e+00°)
1.20226443461744e+02	(-5.22797937059472e-03dB,-1.36700367657080e+00°)
1.20920518294324e+02	(-5.25632861692707e-03dB,-1.37489248405323e+00°)
1.21618600064640e+02	(-5.28500594257031e-03dB,-1.38282678204334e+00°)
1.22320711904996e+02	(-5.31401514231039e-03dB,-1.39080683225424e+00°)
1.23026877081241e+02	(-5.34336005464094e-03dB,-1.39883289789420e+00°)
1.23737118993538e+02	(-5.37304456174328e-03dB,-1.40690524367505e+00°)
1.24451461177142e+02	(-5.40307259179095e-03dB,-1.41502413582034e+00°)
1.25169927303176e+02	(-5.43344811764558e-03dB,-1.42318984207400e+00°)
1.25892541179420e+02	(-5.46417515758484e-03dB,-1.43140263170894e+00°)
1.26619326751098e+02	(-5.49525777797193e-03dB,-1.43966277553502e+00°)
1.27350308101669e+02	(-5.52670009002942e-03dB,-1.44797054590845e+00°)
1.28085509453631e+02	(-5.55850625408941e-03dB,-1.45632621673967e+00°)
1.28824955169317e+02	(-5.59068047777529e-03dB,-1.46473006350248e+00°)
1.29568669751705e+02	(-5.62322701758402e-03dB,-1.47318236324251e+00°)
1.30316677845233e+02	(-5.65615017841601e-03dB,-1.48168339458622e+00°)
1.31069004236611e+02	(-5.68945431653065e-03dB,-1.49023343774923e+00°)
1.31825673855644e+02	(-5.72314383704030e-03dB,-1.49883277454575e+00°)
1.32586711776059e+02	(-5.75722319593572e-03dB,-1.50748168839718e+00°)
1.33352143216336e+02	(-5.79169690196687e-03dB,-1.51618046434081e+00°)
1.34121993540541e+02	(-5.82656951435708e-03dB,-1.52492938903937e+00°)
1.34896288259169e+02	(-5.86184564608705e-03dB,-1.53372875078953e+00°)
1.35675053029990e+02	(-5.89752996261561e-03dB,-1.54257883953128e+00°)
1.36458313658896e+02	(-5.93362718437162e-03dB,-1.55147994685680e+00°)
1.37246096100760e+02	(-5.97014208474537e-03dB,-1.56043236602005e+00°)
1.38038426460292e+02	(-6.00707949377629e-03dB,-1.56943639194540e+00°)
1.38835330992908e+02	(-6.04444429664048e-03dB,-1.57849232123734e+00°)
1.39636836105597e+02	(-6.08224143403926e-03dB,-1.58760045218977e+00°)
1.40442968357798e+02	(-6.12047590466558e-03dB,-1.59676108479508e+00°)
1.41253754462279e+02	(-6.15915276546246e-03dB,-1.60597452075356e+00°)
1.42069221286022e+02	(-6.19827713104017e-03dB,-1.61524106348315e+00°)
1.42889395851114e+02	(-6.23785417429482e-03dB,-1.62456101812885e+00°)
1.43714305335643e+02	(-6.27788912904494e-03dB,-1.63393469157200e+00°)
1.44543977074597e+02	(-6.31838728939193e-03dB,-1.64336239244004e+00°)
1.45378438560770e+02	(-6.35935400909409e-03dB,-1.65284443111643e+00°)
1.46217717445676e+02	(-6.40079470604482e-03dB,-1.66238111974958e+00°)
1.47061841540460e+02	(-6.44271485870734e-03dB,-1.67197277226350e+00°)
1.47910838816825e+02	(-6.48512000985678e-03dB,-1.68161970436686e+00°)
1.48764737407954e+02	(-6.52801576542677e-03dB,-1.69132223356328e+00°)
1.49623565609447e+02	(-6.57140779721526e-03dB,-1.70108067916081e+00°)
1.50487351880255e+02	(-6.61530184136659e-03dB,-1.71089536228227e+00°)
1.51356124843625e+02	(-6.65970370004392e-03dB,-1.72076660587505e+00°)
1.52229913288046e+02	(-6.70461924377659e-03dB,-1.73069473472088e+00°)
1.53108746168207e+02	(-6.75005440930541e-03dB,-1.74068007544637e+00°)
1.53992652605953e+02	(-6.79601520289527e-03dB,-1.75072295653276e+00°)
1.54881661891252e+02	(-6.84250769969106e-03dB,-1.76082370832628e+00°)
1.55775803483164e+02	(-6.88953804434276e-03dB,-1.77098266304840e+00°)
1.56675107010819e+02	(-6.93711245413030e-03dB,-1.78120015480573e+00°)
1.57579602274397e+02	(-6.98523721626707e-03dB,-1.79147651960098e+00°)
1.58489319246116e+02	(-7.03391869027614e-03dB,-1.80181209534299e+00°)
1.59404288071226e+02	(-7.08316331133655e-03dB,-1.81220722185670e+00°)
1.60324539069008e+02	(-7.13297758653041e-03dB,-1.82266224089455e+00°)
1.61250102733779e+02	(-7.18336809906684e-03dB,-1.83317749614628e+00°)
1.62181009735897e+02	(-7.23434150830965e-03dB,-1.84375333324968e+00°)
1.63117290922788e+02	(-7.28590454872334e-03dB,-1.85439009980160e+00°)
1.64058977319958e+02	(-7.33806403462256e-03dB,-1.86508814536787e+00°)
1.65006100132027e+02	(-7.39082685761469e-03dB,-1.87584782149471e+00°)
1.65958690743761e+02	(-7.44419999011338e-03dB,-1.88666948171889e+00°)
1.66916780721110e+02	(-7.49819048190405e-03dB,-1.89755348157957e+00°)
1.67880401812261e+02	(-7.55280546778477e-03dB,-1.90850017862775e+00°)
1.68849585948680e+02	(-7.60805216252229e-03dB,-1.91950993243837e+00°)
1.69824365246179e+02	(-7.66393786423787e-03dB,-1.93058310462085e+00°)
1.70804772005976e+02	(-7.72046995547409e-03dB,-1.94172005883005e+00°)
1.71790838715764e+02	(-7.77765590562275e-03dB,-1.95292116077711e+00°)
1.72782598050791e+02	(-7.83550326608218e-03dB,-1.96418677824171e+00°)
1.73780082874942e+02	(-7.89401967885309e-03dB,-1.97551728108171e+00°)
1.74783326241827e+02	(-7.95321287305531e-03dB,-1.98691304124530e+00°)
1.75792361395874e+02	(-8.01309066654374e-03dB,-1.99837443278221e+00°)
1.76807221773437e+02	(-8.07366096690113e-03dB,-2.00990183185499e+00°)
1.77827941003897e+02	(-8.13493177379480e-03dB,-2.02149561675014e+00°)
1.78854552910782e+02	(-8.19691117897955e-03dB,-2.03315616788978e+00°)
1.79887091512884e+02	(-8.25960736543875e-03dB,-2.04488386784353e+00°)
1.80925591025387e+02	(-8.32302861441933e-03dB,-2.05667910133879e+00°)
1.81970085861003e+02	(-8.38718329823854e-03dB,-2.06854225527415e+00°)
1.83020610631111e+02	(-8.45207988806274e-03dB,-2.08047371872953e+00°)
1.84077200146901e+02	(-8.51772695332550e-03dB,-2.09247388297827e+00°)
1.85139889420532e+02	(-8.58413315976664e-03dB,-2.10454314149954e+00°)
1.86208713666292e+02	(-8.65130727443869e-03dB,-2.11668188998938e+00°)
1.87283708301760e+02	(-8.71925816577156e-03dB,-2.12889052637265e+00°)
1.88364908948985e+02	(-8.78799480223584e-03dB,-2.14116945081560e+00°)
1.89452351435665e+02	(-8.85752625881458e-03dB,-2.15351906573663e+00°)
1.90546071796330e+02	(-8.92786171214769e-03dB,-2.16593977581959e+00°)
1.91646106273544e+02	(-8.99901044581701e-03dB,-2.17843198802502e+00°)
1.92752491319099e+02	(-9.07098184986604e-03dB,-2.19099611160257e+00°)
1.93865263595226e+02	(-9.14378542309804e-03dB,-2.20363255810299e+00°)
1.94984459975810e+02	(-9.21743077269765e-03dB,-2.21634174139066e+00°)
1.96110117547610e+02	(-9.29192761732034e-03dB,-2.22912407765546e+00°)
1.97242273611491e+02	(-9.36728578657658e-03dB,-2.24197998542555e+00°)
1.98380965683656e+02	(-9.44351522407948e-03dB,-2.25490988557928e+00°)
1.99526231496894e+02	(-9.52062598736119e-03dB,-2.26791420135796e+00°)
2.00678109001825e+02	(-9.59862825021845e-03dB,-2.28099335837812e+00°)
2.01836636368162e+02	(-9.67753230204949e-03dB,-2.29414778464447e+00°)
2.03001851985974e+02	(-9.75734855300864e-03dB,-2.30737791056163e+00°)
2.04173794466959e+02	(-9.83808753132246e-03dB,-2.32068416894768e+00°)
2.05352502645721e+02	(-9.91975988655100e-03dB,-2.33406699504648e+00°)
2.06538015581059e+02	(-1.00023763916197e-02dB,-2.34752682654011e+00°)
2.07730372557262e+02	(-1.00859479416822e-02dB,-2.36106410356242e+00°)
2.08929613085410e+02	(-1.01704855590144e-02dB,-2.37467926871099e+00°)
2.10135776904681e+02	(-1.02560003911001e-02dB,-2.38837276706077e+00°)
2.11348903983671e+02	(-1.03425037157769e-02dB,-2.40214504617627e+00°)
2.12569034521717e+02	(-1.04300069376785e-02dB,-2.41599655612560e+00°)
2.13796208950230e+02	(-1.05185215946976e-02dB,-2.42992774949248e+00°)
2.15030467934032e+02	(-1.06080593570878e-02dB,-2.44393908138983e+00°)
2.16271852372708e+02	(-1.06986320282410e-02dB,-2.45803100947311e+00°)
2.17520403401959e+02	(-1.07902515485094e-02dB,-2.47220399395299e+00°)
2.18776162394962e+02	(-1.08829299945742e-02dB,-2.48645849760915e+00°)
2.20039170963746e+02	(-1.09766795821845e-02dB,-2.50079498580323e+00°)
2.21309470960570e+02	(-1.10715126677846e-02dB,-2.51521392649228e+00°)
2.22587104479307e+02	(-1.11674417489138e-02dB,-2.52971579024236e+00°)
2.23872113856841e+02	(-1.12644794684011e-02dB,-2.54430105024142e+00°)
2.25164541674469e+02	(-1.13626386123469e-02dB,-2.55897018231373e+00°)
2.26464430759313e+02	(-1.14619321149096e-02dB,-2.57372366493260e+00°)
2.27771824185739e+02	(-1.15623730585580e-02dB,-2.58856197923438e+00°)
2.29086765276784e+02	(-1.16639746759580e-02dB,-2.60348560903204e+00°)
2.30409297605592e+02	(-1.17667503521146e-02dB,-2.61849504082885e+00°)
2.31739464996855e+02	(-1.18707136250088e-02dB,-2.63359076383227e+00°)
2.33077311528271e+02	(-1.19758781890280e-02dB,-2.64877326996747e+00°)
2.34422881531999e+02	(-1.20822578946575e-02dB,-2.66404305389161e+00°)
2.35776219596133e+02	(-1.21898667526378e-02dB,-2.67940061300720e+00°)
2.37137370566173e+02	(-1.22987189332704e-02dB,-2.69484644747666e+00°)
2.38506379546518e+02	(-1.24088287705642e-02dB,-2.71038106023571e+00°)
2.39883291901956e+02	(-1.25202107623670e-02dB,-2.72600495700792e+00°)
2.41268153259171e+02	(-1.26328795732758e-02dB,-2.74171864631843e+00°)
2.42661009508249e+02	(-1.27468500358827e-02dB,-2.75752263950835e+00°)
2.44061906804206e+02	(-1.28621371531154e-02dB,-2.77341745074882e+00°)
2.45470891568511e+02	(-1.29787560998979e-02dB,-2.78940359705524e+00°)
2.46888010490629e+02	(-1.30967222260943e-02dB,-2.80548159830136e+00°)
2.48313310529565e+02	(-1.32160510551346e-02dB,-2.82165197723451e+00°)
2.49746838915422e+02	(-1.33367582918829e-02dB,-2.83791525948832e+00°)
2.51188643150966e+02	(-1.34588598186687e-02dB,-2.85427197359879e+00°)
2.52638771013198e+02	(-1.35823717010805e-02dB,-2.87072265101775e+00°)
2.54097270554938e+02	(-1.37073101886022e-02dB,-2.88726782612774e+00°)
2.55564190106422e+02	(-1.38336917170022e-02dB,-2.90390803625645e+00°)
2.57039578276894e+02	(-1.39615329110608e-02dB,-2.92064382169115e+00°)
2.58523483956227e+02	(-1.40908505839104e-02dB,-2.93747572569413e+00°)
2.60015956316535e+02	(-1.42216617443828e-02dB,-2.95440429451591e+00°)
2.61517044813808e+02	(-1.43539835938413e-02dB,-2.97143007741139e+00°)
2.63026799189547e+02	(-1.44878335317399e-02dB,-2.98855362665382e+00°)
2.64545269472413e+02	(-1.46232291569144e-02dB,-3.00577549754968e+00°)
2.66072505979889e+02	(-1.47601882696035e-02dB,-3.02309624845374e+00°)
2.67608559319942e+02	(-1.48987288733616e-02dB,-3.04051644078395e+00°)
2.69153480392700e+02	(-1.50388691785471e-02dB,-3.05803663903606e+00°)
2.70707320392144e+02	(-1.51806276036732e-02dB,-3.07565741079885e+00°)
2.72270130807800e+02	(-1.53240227783737e-02dB,-3.09337932676898e+00°)
2.73841963426445e+02	(-1.54690735452107e-02dB,-3.11120296076609e+00°)
2.75422870333825e+02	(-1.56157989622825e-02dB,-3.12912888974796e+00°)
2.77012903916382e+02	(-1.57642183063228e-02dB,-3.14715769382534e+00°)
2.78612116862986e+02	(-1.59143510737931e-02dB,-3.16528995627746e+00°)
2.80220562166684e+02	(-1.60662169854495e-02dB,-3.18352626356671e+00°)
2.81838293126455e+02	(-1.62198359862136e-02dB,-3.20186720535450e+00°)
2.83465363348976e+02	(-1.63752282501137e-02dB,-3.22031337451590e+00°)
2.85101826750400e+02	(-1.65324141802641e-02dB,-3.23886536715562e+00°)
2.86747737558141e+02	(-1.66914144160139e-02dB,-3.25752378262207e+00°)
2.88403150312670e+02	(-1.68522498292849e-02dB,-3.27628922352442e+00°)
2.90068119869325e+02	(-1.70149415328083e-02dB,-3.29516229574646e+00°)
2.91742701400126e+02	(-1.71795108799437e-02dB,-3.31414360846278e+00°)
2.93426950395606e+02	(-1.73459794678810e-02dB,-3.33323377415409e+00°)
2.95120922666648e+02	(-1.75143691410320e-02dB,-3.35243340862246e+00°)
2.96824674346334e+02	(-1.76847019920163e-02dB,-3.37174313100734e+00°)
2.98538261891806e+02	(-1.78570003667493e-02dB,-3.39116356380045e+00°)
3.00261742086137e+02	(-1.80312868671157e-02dB,-3.41069533286133e+00°)
3.01995172040212e+02	(-1.82075843516152e-02dB,-3.43033906743355e+00°)
3.03738609194621e+02	(-1.83859159400359e-02dB,-3.45009540015981e+00°)
3.05492111321561e+02	(-1.85663050165484e-02dB,-3.46996496709749e+00°)
3.07255736526755e+02	(-1.87487752312441e-02dB,-3.48994840773468e+00°)
3.09029543251369e+02	(-1.89333505051944e-02dB,-3.51004636500529e+00°)
3.10813590273958e+02	(-1.91200550317560e-02dB,-3.53025948530513e+00°)
3.12607936712406e+02	(-1.93089132796538e-02dB,-3.55058841850773e+00°)
3.14412642025890e+02	(-1.94999499980718e-02dB,-3.57103381797934e+00°)
3.16227766016849e+02	(-1.96931902164081e-02dB,-3.59159634059571e+00°)
3.18053368832963e+02	(-1.98886592516001e-02dB,-3.61227664675663e+00°)
3.19889510969151e+02	(-2.00863827069061e-02dB,-3.63307540040290e+00°)
3.21736253269571e+02	(-2.02863864786448e-02dB,-3.65399326903117e+00°)
3.23593656929639e+02	(-2.04886967580852e-02dB,-3.67503092371006e+00°)
3.25461783498057e+02	(-2.06933400351352e-02dB,-3.69618903909584e+00°)
3.27340694878849e+02	(-2.09003431005381e-02dB,-3.71746829344860e+00°)
3.29230453333418e+02	(-2.11097330499491e-02dB,-3.73886936864783e+00°)
3.31131121482602e+02	(-2.13215372881948e-02dB,-3.76039295020801e+00°)
3.33042762308758e+02	(-2.15357835322183e-02dB,-3.78203972729450e+00°)
3.34965439157839e+02	(-2.17524998134305e-02dB,-3.80381039273981e+00°)
3.36899215741502e+02	(-2.19717144829038e-02dB,-3.82570564305884e+00°)
3.38844156139214e+02	(-2.21934562145523e-02dB,-3.84772617846486e+00°)
3.40800324800377e+02	(-2.24177540061602e-02dB,-3.86987270288615e+00°)
3.42767786546462e+02	(-2.26446371882504e-02dB,-3.89214592398012e+00°)
3.44746606573161e+02	(-2.28741354230239e-02dB,-3.91454655315070e+00°)
3.46736850452544e+02	(-2.31062787101398e-02dB,-3.93707530556342e+00°)
3.48738584135230e+02	(-2.33410973897114e-02dB,-3.95973290016157e+00°)
3.50751873952580e+02	(-2.35786221471880e-02dB,-3.98252005968154e+00°)
3.52776786618886e+02	(-2.38188840163641e-02dB,-4.00543751066891e+00°)
3.54813389233588e+02	(-2.40619143824034e-02dB,-4.02848598349457e+00°)
3.56861749283494e+02	(-2.43077449893657e-02dB,-4.05166621236918e+00°)
3.58921934645018e+02	(-2.45564079385142e-02dB,-4.07497893536086e+00°)
3.60994013586429e+02	(-2.48079356980706e-02dB,-4.09842489440905e+00°)
3.63078054770114e+02	(-2.50623611015213e-02dB,-4.12200483534200e+00°)
3.65174127254850e+02	(-2.53197173578228e-02dB,-4.14571950789054e+00°)
3.67282300498098e+02	(-2.55800380513396e-02dB,-4.16956966570509e+00°)
3.69402644358296e+02	(-2.58433571457863e-02dB,-4.19355606637139e+00°)
3.71535229097186e+02	(-2.61097089921595e-02dB,-4.21767947142483e+00°)
3.73680125382129e+02	(-2.63791283288783e-02dB,-4.24194064636749e+00°)
3.75837404288457e+02	(-2.66516502885295e-02dB,-4.26634036068281e+00°)
3.78007137301824e+02	(-2.69273104021952e-02dB,-4.29087938785117e+00°)
3.80189396320575e+02	(-2.72061446019415e-02dB,-4.31555850536592e+00°)
3.82384253658126e+02	(-2.74881892277868e-02dB,-4.34037849474809e+00°)
3.84591782045367e+02	(-2.77734810297222e-02dB,-4.36534014156257e+00°)
3.86812054633066e+02	(-2.80620571738218e-02dB,-4.39044423543287e+00°)
3.89045144994294e+02	(-2.83539552476120e-02dB,-4.41569157005632e+00°)
3.91291127126867e+02	(-2.86492132629627e-02dB,-4.44108294321979e+00°)
3.93550075455792e+02	(-2.89478696606819e-02dB,-4.46661915681500e+00°)
3.95822064835737e+02	(-2.92499633167475e-02dB,-4.49230101685318e+00°)
3.98107170553511e+02	(-2.95555335464523e-02dB,-4.51812933348036e+00°)
4.00405468330561e+02	(-2.98646201080691e-02dB,-4.54410492099278e+00°)
4.02717034325474e+02	(-3.01772632100026e-02dB,-4.57022859785125e+00°)
4.05041945136508e+02	(-3.04935035138034e-02dB,-4.59650118669655e+00°)
4.07380277804127e+02	(-3.08133821400710e-02dB,-4.62292351436409e+00°)
4.09732109813556e+02	(-3.11369406733672e-02dB,-4.64949641189869e+00°)
4.12097519097345e+02	(-3.14642211664796e-02dB,-4.67622071456960e+00°)
4.14476584037954e+02	(-3.17952661472631e-02dB,-4.70309726188454e+00°)
4.16869383470350e+02	(-3.21301186224239e-02dB,-4.73012689760476e+00°)
4.19275996684621e+02	(-3.24688220831218e-02dB,-4.75731046975936e+00°)
4.21696503428598e+02	(-3.28114205104527e-02dB,-4.78464883065972e+00°)
4.24130983910504e+02	(-3.31579583802154e-02dB,-4.81214283691388e+00°)
4.26579518801608e+02	(-3.35084806697862e-02dB,-4.83979334944037e+00°)
4.29042189238901e+02	(-3.38630328621067e-02dB,-4.86760123348272e+00°)
4.31519076827781e+02	(-3.42216609515224e-02dB,-4.89556735862351e+00°)
4.34010263644760e+02	(-3.45844114493419e-02dB,-4.92369259879823e+00°)
4.36515832240182e+02	(-3.49513313904684e-02dB,-4.95197783230874e+00°)
4.39035865640961e+02	(-3.53224683380537e-02dB,-4.98042394183736e+00°)
4.41570447353329e+02	(-3.56978703883548e-02dB,-5.00903181446079e+00°)
4.44119661365605e+02	(-3.60775861793507e-02dB,-5.03780234166262e+00°)
4.46683592150980e+02	(-3.64616648944693e-02dB,-5.06673641934736e+00°)
4.49262324670310e+02	(-3.68501562679551e-02dB,-5.09583494785405e+00°)
4.51855944374939e+02	(-3.72431105930321e-02dB,-5.12509883196842e+00°)
4.54464537209526e+02	(-3.76405787260419e-02dB,-5.15452898093667e+00°)
4.57088189614892e+02	(-3.80426120945162e-02dB,-5.18412630847751e+00°)
4.59726988530889e+02	(-3.84492627001333e-02dB,-5.21389173279621e+00°)
4.62381021399277e+02	(-3.88605831290772e-02dB,-5.24382617659541e+00°)
4.65050376166624e+02	(-3.92766265545569e-02dB,-5.27393056708913e+00°)
4.67735141287216e+02	(-3.96974467455509e-02dB,-5.30420583601410e+00°)
4.70435405725994e+02	(-4.01230980730738e-02dB,-5.33465291964177e+00°)
4.73151258961498e+02	(-4.05536355143124e-02dB,-5.36527275879143e+00°)
4.75882790988835e+02	(-4.09891146629592e-02dB,-5.39606629884026e+00°)
4.78630092322656e+02	(-4.14295917319627e-02dB,-5.42703448973664e+00°)
4.81393254000163e+02	(-4.18751235635464e-02dB,-5.45817828601012e+00°)
4.84172367584118e+02	(-4.23257676331551e-02dB,-5.48949864678393e+00°)
4.86967525165882e+02	(-4.27815820582608e-02dB,-5.52099653578515e+00°)
4.89778819368465e+02	(-4.32426256047870e-02dB,-5.55267292135578e+00°)
4.92606343349596e+02	(-4.37089576927385e-02dB,-5.58452877646399e+00°)
4.95450190804809e+02	(-4.41806384051313e-02dB,-5.61656507871383e+00°)
4.98310455970548e+02	(-4.46577284937754e-02dB,-5.64878281035603e+00°)
5.01187233627291e+02	(-4.51402893867258e-02dB,-5.68118295829790e+00°)
5.04080619102689e+02	(-4.56283831961618e-02dB,-5.71376651411297e+00°)
5.06990708274724e+02	(-4.61220727244297e-02dB,-5.74653447405112e+00°)
5.09917597574890e+02	(-4.66214214721246e-02dB,-5.77948783904765e+00°)
5.12861383991384e+02	(-4.71264936458009e-02dB,-5.81262761473243e+00°)
5.15822165072325e+02	(-4.76373541651384e-02dB,-5.84595481143882e+00°)
5.18800038928981e+02	(-4.81540686698815e-02dB,-5.87947044421273e+00°)
5.21795104239022e+02	(-4.86767035288276e-02dB,-5.91317553282051e+00°)
