Source_Condition,Unit_ID,Run_ID,True_Label,Severity,Location_of_fault,CCF_LF,LCC_LF,SDA_LF,SE_LF,CSD_LF,CCF_MF,LCC_MF,SDA_MF,SE_MF,CSD_MF,CCF_HF,LCC_HF,SDA_HF,SE_HF,CSD_HF,Peak_1_Hz,Peak_1_dB,Peak_2_Hz,Peak_2_dB,Peak_3_Hz,Peak_3_dB,Peak_4_Hz,Peak_4_dB,Peak_5_Hz,Peak_5_dB
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_0,Trace_1.txt,2,Incipient,0,0.9999784584060107,0.9999763130162396,0.011368489572558236,0.0013492367034750065,0.01003668742142955,0.9999974122295425,0.9999935129920464,0.0008921892532956418,0.012136442500000077,0.010072096810351268,0.9842863147261501,0.9842556714761003,0.0185285108058556,-0.03664058544999997,1.0528415540960054,166767.4,-0.03721628,325279.1,-0.1394661,475706.0,-0.1166099,609386.0,-0.3886845,724319.1,-0.8439341
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_0,Trace_2.txt,2,Incipient,0,0.999975503364644,0.9999666907493823,0.013386355079783146,-0.0029554207042583338,0.011673888461621967,0.9999974898797237,0.999981993145887,0.0016411336549330094,-0.024356959999999934,0.009821703692178042,0.9914940713798754,0.9913399765303316,0.02206608106062579,-0.10361867967499999,0.7717838767962968,165809.7,-0.03974655,325279.1,-0.0766558,475706.0,-0.05082591,609386.0,-0.7213683,724319.1,-0.7552127
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_1,Trace_1.txt,2,Incipient,0,0.999979346771454,0.9999697067869685,0.012675858814799608,-0.00359818137406083,0.011701857301236096,0.9999965378920438,0.9999842301666242,0.0014432138951731995,-0.020999800000000058,0.01244522816847551,0.9888461271192239,0.9888307453193046,0.023657724223638647,0.0158041632974999,0.8989679162217239,162033.5,-0.008820551,319707.2,-0.219842,464872.3,-0.553582,592087.9,-0.64818,707823.5,-0.5949229
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_1,Trace_2.txt,2,Incipient,0,0.999979616933815,0.9999745934317965,0.011798992967227612,-0.002597691914266668,0.010900768516475399,0.9999972928444767,0.9999841004136483,0.0014687221485579233,-0.02228800749999997,0.010235766016145885,0.9978629440927458,0.9976777244702766,0.013183408605978494,-0.1039534572250001,0.3973469107514869,162969.4,-0.049708,319707.2,-0.3211746,464872.3,0.02499518,595507.8,-0.2806679,711911.8,-2.343714
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_1,Trace_3.txt,2,Incipient,0,0.9999804986439935,0.9999775886339822,0.011100590520096038,-0.001483515569375,0.010417248046939987,0.9999970384565094,0.9999909924857237,0.0010297814417810514,-0.015112049999999997,0.010604586329534628,0.9945120909323234,0.9944496507736854,0.015669602796072973,-0.05939789752500006,0.6311442104545861,162969.4,-0.06344999,319707.2,0.07535643,464872.3,-0.09285376,595507.8,-0.04699136,711911.8,-0.7345708
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_2,Trace_1.txt,2,Incipient,0,0.9999753785828138,0.999974668861218,0.011698869133009555,-0.0009923124732775007,0.010310158074603436,0.9999969688637642,0.999996245021178,0.0006509965359764283,0.0008320624999999882,0.012273312404442276,0.9961056410029211,0.9960877167296164,0.01819488560199522,-0.03521284285949997,0.5239686315940087,174630.9,-0.004635161,340616.9,-0.1564257,498136.9,-0.3059764,638120.1,0.0084518,758472.7,-2.147488
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_2,Trace_2.txt,2,Incipient,0,0.9999752733016916,0.9999752503712606,0.011453251897917318,-0.00029310233781666776,0.010229426931145029,0.9999975689066494,0.9999975123153249,0.0005278050128361268,4.357749999994498e-05,0.010016933599702307,0.9970246494892291,0.9970149056671591,0.015525949752172637,0.0034542217680000055,0.4575093162678151,174630.9,-0.05781301,340616.9,-0.03712404,498136.9,-0.1643103,638120.1,-0.1904147,758472.7,-1.375915
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_2,Trace_3.txt,2,Incipient,0,0.9999762154197265,0.9999713203756492,0.012400884713459088,0.002101022870858335,0.01079789109635491,0.9999955885508496,0.9999915411761792,0.001039173350151278,0.007918100000000048,0.016709657680800103,0.9738992585688632,0.9738641893870175,0.04246812880896301,-0.03463284870700006,1.352175857983166,175639.5,-0.07852835,344563.0,-0.1577299,501014.1,-0.03014199,641805.9,0.3362333,762853.6,-1.221121
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_2,Trace_4.txt,2,Incipient,0,0.999977021100414,0.9999769231653441,0.011246725164595347,-0.00046053913869166556,0.00987216568971902,0.9999974961302931,0.9999974064062885,0.000551143337163024,-0.001863262499999998,0.01005777047241516,0.9990053455904362,0.9990001812476778,0.0066614594986068405,-0.015854222532000025,0.2646537696279066,174630.9,-0.01545213,342584.2,-0.1013877,498136.9,-0.02253274,638120.1,-0.1207014,758472.7,-1.676168
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_3,Trace_1.txt,2,Incipient,0,0.9999763070445158,0.9999758942617679,0.011384008613654595,-0.0007885849502049994,0.010360528946538996,0.9999975920878694,0.9999974970777598,0.0005368435587975626,-0.0016153574999999566,0.009954938327909169,0.9985359317811975,0.9985235664603505,0.010313241068303421,-0.028295110899999885,0.3214878540496207,175639.5,-0.05404818,342584.2,-0.06517513,498136.9,-0.3110284,641805.9,-0.786875,762853.6,-0.2458541
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_3,Trace_2.txt,2,Incipient,0,0.9999768387765697,0.9999734190182267,0.011995826110319192,0.002365804464516671,0.010635419615137646,0.999997686896361,0.9999922231526425,0.0010235707769645404,0.01486176499999996,0.009728474829130609,0.9988784295163154,0.99884551476448,0.009004233126550255,0.04624594822500013,0.2810820295229683,174630.9,0.008788954,342584.2,-0.1209813,501014.1,0.1167574,641805.9,-0.4387369,762853.6,-1.273806
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_3,Trace_3.txt,2,Incipient,0,0.9999775355130385,0.9999755500995218,0.01155326019998433,0.0017692699612416685,0.010301230940914625,0.9999974610473797,0.9999941696153353,0.000832427849386495,0.011408445000000003,0.010316381405329308,0.9995875628655825,0.9995853312470854,0.006819116005819821,-0.002826932924999924,0.17071478398402676,174630.9,-0.03761699,344563.0,-0.1220935,501014.1,-0.3408462,641805.9,-0.1155923,762853.6,-0.1447631
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_3,Trace_4.txt,2,Incipient,0,0.9999753686388257,0.9999649926411367,0.013397251575906632,0.003181563353450001,0.01207947059923944,0.9999975799378882,0.9999785633593901,0.0018419126225633752,0.027758789999999957,0.009939372365670657,0.9970469610719491,0.9970410626580661,0.014366919298865355,-0.01723999142500006,0.45665211508462045,175639.5,-0.05981789,342584.2,-0.1409219,501014.1,-0.4371402,641805.9,-0.2743908,767259.8,-2.097158
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_4,Trace_1.txt,2,Incipient,0,0.9999791171476995,0.9999770721894801,0.01099427225772658,-0.001483056381075498,0.01031216345927774,0.9999973911284313,0.9999938572357672,0.0008537543486351693,-0.011875574999999979,0.010222431450799286,0.9984073033347008,0.9983870434713926,0.011022127882950499,0.031006435888100037,0.33781901747952797,171639.5,0.01433006,336715.9,-0.038729,489604.0,0.06568988,627189.4,-0.4759539,749786.2,-0.3723745
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_4,Trace_2.txt,2,Incipient,0,0.9999787173764244,0.9999783983617104,0.010680026802093956,-0.0008247143999074974,0.010072819908307445,0.9999970950021794,0.9999968840807626,0.0005955741835816148,0.00046730500000001783,0.011154878790423829,0.9990868971297815,0.9990646160098151,0.008799067090142484,-0.039836286379399975,0.2556743462853739,171639.5,-0.009076757,336715.9,-0.1162865,489604.0,0.02156839,627189.4,-0.05590902,749786.2,-1.895624
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_5,Trace_1.txt,2,Incipient,0,0.9999755954374548,0.9999708244386329,0.012696616102557165,0.002419989505550002,0.01071816857435837,0.9999976148086595,0.99998985890749,0.0011975752992000764,0.01726642249999997,0.009598528025673769,0.9910663476424971,0.991012182018305,0.015799291245189726,-0.004843888575000076,0.7901847848275582,167730.6,-0.06737074,329047.5,-0.04715458,478453.7,-0.1537973,612905.8,-0.6256909,732710.6,-2.035681
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_5,Trace_2.txt,2,Incipient,0,0.9999760292078681,0.9999671713854943,0.013331710758394025,0.0034342571727490837,0.011132654675322762,0.9999974243495782,0.9999812954889933,0.0016937889876549137,0.02489153249999998,0.009999127749124072,0.9907027774971758,0.9906648381189448,0.018953887203459734,0.0020207842749999693,0.80463954867013,166767.4,-0.05060135,329047.5,0.1172479,478453.7,-0.5054217,612905.8,-0.01917784,732710.6,-1.980496
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_6,Trace_1.txt,2,Incipient,0,0.9999787933709842,0.9999765533899401,0.011242556142377496,-0.0013037161266749985,0.010221380455109555,0.9999964748198396,0.9999948814066836,0.0007621382689663592,-0.006857270000000189,0.012225552539223849,0.9967769040897245,0.996771034124696,0.01358131841262702,-0.019255282607000053,0.47921595687853874,165809.7,-0.01626946,325279.1,-0.006028611,472974.2,-0.02782627,605886.4,0.122008,724319.1,-1.907933
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_6,Trace_2.txt,2,Incipient,0,0.9999772471948252,0.9999728904745631,0.012072406703759439,0.0024889436374083353,0.010771710741740943,0.9999963629867732,0.9999931684296999,0.0009139910805632107,0.009518359999999837,0.013120123988135992,0.9931506452950962,0.9931276572546742,0.02180972480219601,0.02446280232049996,0.696965160534479,166767.4,-0.04709161,325279.1,0.04057211,475706.0,-0.1221071,605886.4,-1.033148,724319.1,-0.0386002
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_6,Trace_3.txt,2,Incipient,0,0.9999758878205824,0.9999744773879016,0.011843388048603343,-0.0009811722282566644,0.010703782873522088,0.9999969055306763,0.9999885884665685,0.0011653802219908473,-0.0165595175000001,0.01282425887073611,0.994095379095249,0.9939709232008196,0.02208418767544428,-0.08703931492950001,0.6512375281713231,165809.7,-0.03272789,327157.9,-0.1437818,472974.2,-0.5447448,605886.4,0.01322265,724319.1,-1.867441
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_6,Trace_4.txt,2,Incipient,0,0.9999783515299867,0.999976176087399,0.011323738814689498,0.001391419896296666,0.010273241700106987,0.9999969365550069,0.999988655572564,0.0012041064594721965,0.017317454999999937,0.011621202417005535,0.9903765272553008,0.9903363279224744,0.02002108189114275,-0.05346571702200007,0.827853030952486,165809.7,-0.009426757,325279.1,-0.2312276,472974.2,-0.4744485,605886.4,-0.1186077,720159.5,-2.139314
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_7,Trace_1.txt,2,Incipient,0,0.9999813064795968,0.9999810873248874,0.009991179831599003,0.00043640200406666385,0.009703305480362074,0.9999966881791381,0.9999943937667203,0.0007481609680304817,0.00804085999999995,0.011941657675779961,0.9949154769451561,0.9949002068190401,0.016487183635813998,-0.02606047330750001,0.6100316035173073,159257.9,0.001257849,312426.1,0.03179303,454285.3,-0.141469,581945.7,-0.3751596,695698.7,-0.8108291
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_7,Trace_2.txt,2,Incipient,0,0.9999798002722892,0.9999797886364162,0.010313071226458286,0.00023248765361333292,0.010041199998514267,0.999997484953584,0.9999972927502485,0.0005238102567517084,0.002174862499999928,0.009771889318639145,0.9966777514461989,0.9966209058080234,0.012114053037341836,-0.04626576534,0.49388083188796184,159257.9,-0.05966186,312426.1,-0.03831031,456909.2,-0.2506126,581945.7,-0.8619613,695698.7,-0.503098
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_7,Trace_3.txt,2,Incipient,0,0.9999803587592211,0.999980347521563,0.010341206854695745,-0.000177829583708333,0.009902162603770345,0.9999971714352259,0.9999965254636709,0.0005983663286556837,-0.003757050000000026,0.010706455933882211,0.9881182091422336,0.9880151672086258,0.02356320773356545,-0.06383732736500004,0.9309206525049135,159257.9,-0.04871138,314230.7,-0.1728558,456909.2,-0.4818022,585307.0,-0.2794755,695698.7,0.01465441
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_8,Trace_1.txt,2,Incipient,0,0.9999786373260708,0.9999763116516679,0.011301953313351898,-0.0017471826503500005,0.01032266492660281,0.9999977108866948,0.9999919522042829,0.0010130209365736607,-0.014692697499999964,0.009687324871392736,0.9984337556639755,0.9984014928846725,0.010457875034786603,-0.047539480580999924,0.33485213105877687,165809.7,-0.04925509,325279.1,-0.0249833,472974.2,-0.1778248,609386.0,-0.7616566,724319.1,-0.5634971
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_9,Trace_1.txt,2,Incipient,0,0.9999754548162562,0.99997469659888,0.011865571233279974,0.0009894041984166676,0.01015685276278243,0.999997156586561,0.9999962096619186,0.0006722390494342753,0.005094155000000087,0.011267978393156717,0.9850023995065059,0.9849334966017538,0.026631740216354376,-0.05612809717499998,1.0260501969323959,174630.9,-0.02639181,344563.0,0.1039728,501014.1,-0.01097503,641805.9,0.1483269,762853.6,-1.249604
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_9,Trace_2.txt,2,Incipient,0,0.9999754735824847,0.9999753267738314,0.01152434588213762,-0.0005514938601833319,0.010069050845495534,0.999997385586015,0.9999973851003112,0.0005536214587526507,1.697000000002058e-05,0.01026944294961211,0.9975536890110015,0.9975222891393253,0.010647090586394098,-0.03705179020749999,0.4145917468325651,174630.9,-0.005017153,342584.2,-0.02786307,498136.9,-0.4931806,638120.1,0.1098892,762853.6,-1.307611
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_9,Trace_3.txt,2,Incipient,0,0.9999759406366361,0.9999753809719159,0.011683447882419092,-0.0004889723335666715,0.010064315765682815,0.9999962975591316,0.9999949877286136,0.0007354632830006111,0.0028952800000000265,0.013908304973997516,0.9940814870037874,0.9940750763526771,0.02248210164560064,0.006332738352500049,0.6431783756633723,174630.9,0.0570113,342584.2,0.01005915,498136.9,-0.08754551,638120.1,-0.07722084,758472.7,-0.2681152
Simulation_Axial_Incipient_Loc_0,Simulation_Axial_Incipient_Loc_0_Unit_9,Trace_4.txt,2,Incipient,0,0.9999746304593432,0.9999744638802299,0.011796481383154667,-0.00013070615229166384,0.010259106836541198,0.9999973804613428,0.9999973258067337,0.000569533104464895,-0.0007494599999999086,0.010356443959057219,0.9991692210707541,0.999129730051157,0.009194025122357645,-0.05045774455000004,0.24115729681418452,174630.9,0.01858966,342584.2,-0.3135584,501014.1,-0.2863453,638120.1,-0.9034789,762853.6,-0.06157306
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_0,Trace_1.txt,2,Incipient,10,0.9999770895516127,0.9999769616815947,0.011257204353232455,0.0002441646652666667,0.010022497898718122,0.9999973787625048,0.9999972268515349,0.0005412220774674682,0.0022862799999999804,0.009956766988272208,0.9980843806071358,0.9980409661533364,0.013062693791061633,0.04861039913500004,0.36977959674650024,162969.4,0.0970388,319707.2,-0.1831993,464872.3,0.004319281,595507.8,-0.8659957,711911.8,-0.2913637
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_0,Trace_2.txt,2,Incipient,10,0.9999769654298741,0.9999743186587855,0.011816633279857169,-0.0020054002566058343,0.010405685254516794,0.99999759010919,0.999991088326384,0.0010752491573341786,-0.015555282500000019,0.009639123178839111,0.9986582467530245,0.9986392581594445,0.009769773974691217,0.007933586707500008,0.3105006822599369,162969.4,-0.01901916,319707.2,-0.06853006,467557.4,-0.5767484,595507.8,-0.3119897,711911.8,-0.1110093
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_0,Trace_3.txt,2,Incipient,10,0.9999774052816246,0.999976217191716,0.01123062289716697,0.0011637351312024991,0.01011508966534779,0.9999968298304194,0.9999956716971888,0.0006764981554676696,0.005515160000000006,0.011512090906607896,0.9960378034266679,0.9960124007065277,0.014842877965166014,-0.010549808217499956,0.5313654272038156,162969.4,-0.01260239,319707.2,-0.1022051,464872.3,-0.4932184,598947.4,-0.1565881,711911.8,-0.1002182
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_0,Trace_4.txt,2,Incipient,10,0.9999762530501332,0.9999724217043237,0.012114153085342649,0.0019252895967333376,0.010787562298327958,0.9999976263179361,0.9999894535083793,0.001205012023079726,0.017489024999999957,0.009496164262935123,0.9994538319272556,0.999450655968504,0.007322697104123568,0.012832967057500025,0.19739675866478124,162969.4,0.0666999,319707.2,-0.02768858,464872.3,-0.1718001,595507.8,-0.2927543,711911.8,-0.5979334
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_1,Trace_1.txt,2,Incipient,10,0.9999806486968507,0.9999733485194234,0.011878865114738478,-0.0030849659041083327,0.011089622869548291,0.9999974032129494,0.9999822424348935,0.0015644985414660461,-0.02365577500000005,0.009927941175507406,0.9973164275500022,0.9972920397884616,0.011284163397067858,-0.030273518400000067,0.43978269083887517,160177.8,-0.01739825,314230.7,-0.04121934,456909.2,-0.1689223,585307.0,-0.1976588,695698.7,-0.8596761
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_1,Trace_2.txt,2,Incipient,10,0.9999799235726617,0.9999793248243815,0.010504842074239667,0.0007415108631916663,0.010089750681449967,0.9999959693247297,0.9999948008802786,0.0007200033670953557,-0.0014884075000000353,0.013824173117129766,0.9956612189244437,0.9955687366259777,0.017862468271540394,0.080569821975,0.5562471868473995,160177.8,-0.05934685,314230.7,-0.05108101,456909.2,-0.1990446,585307.0,0.09954257,699717.1,-1.924496
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_2,Trace_1.txt,2,Incipient,10,0.999975521832374,0.9999753664600569,0.011624893181234006,0.0007263036902133377,0.010257529195770162,0.9999965700858549,0.9999961226834434,0.0006573573087248495,-0.0014349775000001364,0.01217409073771924,0.9934833778165135,0.9934740330246083,0.0210850013135124,-0.011101779517500021,0.6752512808078986,167730.6,0.03550349,329047.5,-0.08128093,478453.7,0.004263918,612905.8,-0.5536055,732710.6,-0.126458
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_2,Trace_2.txt,2,Incipient,10,0.9999759033914312,0.9999740683187804,0.011837505614471971,0.0013319599720083334,0.010458623134291745,0.9999945656181206,0.9999901873484883,0.0009702493654261004,-0.0029004825000000277,0.01930377913549503,0.9864081286901456,0.9863941387612151,0.035532049908533175,0.030817986987499987,0.9722614987584732,168699.4,-0.02041881,329047.5,-0.1489751,478453.7,-0.3975124,616445.9,-0.3341046,732710.6,-0.5786052
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_2,Trace_3.txt,2,Incipient,10,0.9999740089902279,0.9999706405111565,0.012461249639808493,-0.0011324753333274977,0.011184530836947364,0.9999971461330707,0.9999905297047716,0.0011069255394494761,-0.015907227500000048,0.010638464360075461,0.9989636332722194,0.9989606338628207,0.010139364131777065,0.014314967712499954,0.2686514293285514,167730.6,0.04904794,329047.5,-0.0291172,478453.7,-0.1659683,612905.8,-0.9150801,728502.8,-1.098303
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_2,Trace_4.txt,2,Incipient,10,0.9999776261868029,0.9999756393793261,0.011458991183275603,-0.0016114635530191683,0.010108175258413437,0.9999975388545939,0.999994104790572,0.0008612223929197969,-0.011468075000000062,0.009822809720052925,0.9975462673935563,0.9975324027931518,0.009751736039403661,-0.01725780351250016,0.41501903761338976,167730.6,-0.04720757,329047.5,-0.02731638,478453.7,-0.1085419,612905.8,-0.2183212,728502.8,-1.519978
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_3,Trace_1.txt,2,Incipient,10,0.999977787486278,0.9999769995818202,0.011223533638019445,-0.0011298053281665792,0.009955415886574073,0.9999973568094773,0.9999964536016759,0.0006113569007864192,-0.005833697500000001,0.010257560180331693,0.9987574166372903,0.9987355999431655,0.010345960394694225,-0.03921975718974999,0.29701351950195826,169673.8,-0.015637,332859.6,-0.1785442,483996.7,-0.2534437,620006.4,0.07498524,736942.7,-1.806301
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_3,Trace_2.txt,2,Incipient,10,0.9999768805831638,0.9999724736512556,0.011976008321647845,-0.0019171523351516674,0.010801161009612745,0.9999974454259261,0.9999903850928684,0.001143209459292368,-0.016536244999999974,0.010192593537098686,0.9943210855577754,0.994265820975638,0.016877272677193668,-0.05949310856475,0.6343415081029091,169673.8,0.05724234,332859.6,0.1666874,486792.3,-0.4145571,620006.4,-0.5903953,741199.2,-0.2989831
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_4,Trace_1.txt,2,Incipient,10,0.9999792523820419,0.9999540815810287,0.014424071570810531,0.005614374151089166,0.014327686959163435,0.9999946031292737,0.9999649935595734,0.0021821909909507577,0.03211149999999991,0.016808588698641484,0.9820189468633674,0.9820144430962391,0.03655572710758117,0.007661715500000032,1.1386052246168952,161103.0,-0.02316725,316045.7,-0.1974766,459548.3,-0.4709055,588687.7,-0.3476883,703758.6,-0.5374449
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_4,Trace_2.txt,2,Incipient,10,0.9999794824497555,0.9999794803461326,0.010469757749966224,-4.298733429166551e-05,0.01031939232561588,0.9999972823959734,0.9999966693096799,0.0005816510803672517,-0.00447999000000006,0.010242225279282825,0.9964344567209118,0.9963996010298644,0.012862871361107364,0.04056248025000003,0.5098018515414597,161103.0,0.02023892,316045.7,-0.1591881,456909.2,-0.376432,588687.7,-0.08749667,699717.1,-0.02522746
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_5,Trace_1.txt,2,Incipient,10,0.9999754920948465,0.9999674098473408,0.013070504416400796,-0.0024438505901833336,0.011305174505160878,0.9999967466929026,0.9999894237030392,0.0012124907275178247,-0.01597491999999996,0.012190459675555956,0.9928686884958775,0.9928487242469414,0.023260335855656872,-0.008025376725000056,0.7029403125795938,165809.7,-0.01162122,325279.1,-0.04398908,472974.2,0.05493764,605886.4,-0.5198745,724319.1,0.2773097
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_5,Trace_2.txt,2,Incipient,10,0.9999754001114624,0.9999678341103077,0.013051600629894713,-0.0024888894978675013,0.011217030179473463,0.9999958311397001,0.9999874413337293,0.0013218888555463128,-0.016375662499999943,0.014531609991703321,0.9881208595441046,0.988098968255711,0.029643941002282983,0.023286341580000015,0.9061914457162207,165809.7,-0.008396174,325279.1,0.1009044,472974.2,-0.007718904,605886.4,0.0722856,724319.1,-0.1643206
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_5,Trace_3.txt,2,Incipient,10,0.9999768508908481,0.9999673820595092,0.012978635795582514,0.0021525331967166637,0.011323927324283268,0.99999597239042,0.9999870948936348,0.0013421166225168004,0.016776422500000065,0.01458646858026652,0.9876530270457787,0.9876373193889949,0.030925128387951896,0.024918331500000005,0.9228099259277194,166767.4,0.02262363,327157.9,-0.07306975,475706.0,-0.4683494,609386.0,0.01365677,728502.8,0.2128774
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_6,Trace_1.txt,2,Incipient,10,0.9999782123104423,0.9999747906465254,0.01169868468114126,0.001969741197133333,0.010543215559586495,0.999996164500762,0.9999934516067337,0.000859821013646557,0.006570379999999974,0.014156233002024945,0.9931844759880606,0.9931440305740388,0.02293582730490087,-0.02780211150500005,0.6976464447247458,161103.0,0.006972528,317871.2,-0.1140169,459548.3,-0.05200575,588687.7,0.06988474,703758.6,-1.030396
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_6,Trace_2.txt,2,Incipient,10,0.9999796503897695,0.9999758753761219,0.01138568861877622,-0.0010229820127083365,0.010468487461908543,0.9999972246100334,0.9999909643152253,0.0010662524638787548,-0.01522880749999998,0.010157018709399923,0.9986186991351403,0.9986181817952686,0.008861525207228951,0.004959771402499875,0.31228939035203224,161103.0,-0.009271989,316045.7,-0.04195689,459548.3,-0.06850919,588687.7,-0.1787355,703758.6,-1.053908
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_7,Trace_1.txt,2,Incipient,10,0.9999768706942279,0.9999766313351303,0.011288504324775937,0.0007488289604666637,0.009856389137800159,0.9999971539073201,0.9999969228421149,0.00058536091835499,0.002890182499999945,0.01044573976448117,0.9980748023171464,0.9980722796421861,0.0087056064927035,0.004365410636249954,0.36672853729814564,165809.7,-0.0374577,325279.1,-0.08257259,472974.2,-0.01338221,605886.4,-0.1515271,720159.5,-1.796569
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_7,Trace_2.txt,2,Incipient,10,0.999976419525382,0.9999733820321425,0.011978778719348495,-0.0012802803029833378,0.01048632510831421,0.9999963862350744,0.9999819343235647,0.001509175944574606,-0.021868727500000032,0.014552896068418418,0.9953400575138814,0.995328069380666,0.021207701522010763,-0.028410361838750012,0.57113712854105,165809.7,-0.01704575,327157.9,-0.1862178,472974.2,-0.3663069,605886.4,-0.6468292,724319.1,-0.04059333
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_8,Trace_1.txt,2,Incipient,10,0.9999762581852969,0.9999756035062543,0.011558493696380871,-0.000654971730900001,0.010245820625636717,0.9999974375765696,0.999996118178084,0.0006607447146871862,-0.0067388899999999375,0.009963723591983272,0.9975899961316878,0.9975838632825804,0.013156848063135286,0.014245521080000123,0.4134049858526308,162033.5,0.007131372,317871.2,0.007413632,462202.6,-0.2631423,592087.9,-0.1284432,707823.5,-2.07023
Simulation_Axial_Incipient_Loc_10,Simulation_Axial_Incipient_Loc_10_Unit_8,Trace_2.txt,2,Incipient,10,0.9999756480714882,0.9999753193947541,0.01157468812595379,-0.0008482333144966662,0.010288920624350904,0.9999973939219712,0.999997212988969,0.0005524059459473961,-0.002233350000000005,0.009944063829295474,0.9970798668268492,0.997066873319524,0.013144801519514068,0.025257941437500084,0.45383788028459576,162033.5,0.009413437,317871.2,-0.05581481,462202.6,-0.2823394,592087.9,-0.03555505,703758.6,-0.05794342
