Frequency(Hz)	Magnitude(dB)
1.000000e+01	-2.306526e+00
1.005776e+01	-2.327281e+00
1.011585e+01	-2.348103e+00
1.017428e+01	-2.369113e+00
1.023305e+01	-2.390033e+00
1.029215e+01	-2.411377e+00
1.035160e+01	-2.432821e+00
1.041139e+01	-2.454167e+00
1.047153e+01	-2.476064e+00
1.053201e+01	-2.497785e+00
1.059284e+01	-2.519754e+00
1.065403e+01	-2.541833e+00
1.071556e+01	-2.563830e+00
1.077746e+01	-2.586358e+00
1.083971e+01	-2.608737e+00
1.090232e+01	-2.631640e+00
1.096529e+01	-2.654492e+00
1.102862e+01	-2.677347e+00
1.109232e+01	-2.700244e+00
1.115639e+01	-2.723561e+00
1.122083e+01	-2.746910e+00
1.128564e+01	-2.770821e+00
1.135083e+01	-2.794281e+00
1.141639e+01	-2.818020e+00
1.148233e+01	-2.841842e+00
1.154865e+01	-2.866224e+00
1.161536e+01	-2.890254e+00
1.168245e+01	-2.914602e+00
1.174992e+01	-2.939443e+00
1.181779e+01	-2.963656e+00
1.188605e+01	-2.988813e+00
1.195470e+01	-3.013584e+00
1.202375e+01	-3.038940e+00
1.209320e+01	-3.064048e+00
1.216305e+01	-3.089482e+00
1.223330e+01	-3.115030e+00
1.230396e+01	-3.140651e+00
1.237503e+01	-3.166380e+00
1.244651e+01	-3.192516e+00
1.251840e+01	-3.218392e+00
1.259070e+01	-3.244755e+00
1.266343e+01	-3.271283e+00
1.273657e+01	-3.297607e+00
1.281014e+01	-3.324367e+00
1.288413e+01	-3.351233e+00
1.295855e+01	-3.378269e+00
1.303339e+01	-3.405330e+00
1.310867e+01	-3.432733e+00
1.318439e+01	-3.459843e+00
1.326054e+01	-3.487695e+00
1.333713e+01	-3.515139e+00
1.341417e+01	-3.542989e+00
1.349165e+01	-3.571089e+00
1.356958e+01	-3.599141e+00
1.364795e+01	-3.627400e+00
1.372678e+01	-3.655827e+00
1.380607e+01	-3.684191e+00
1.388581e+01	-3.713136e+00
1.396602e+01	-3.741723e+00
1.404668e+01	-3.770835e+00
1.412782e+01	-3.799868e+00
1.420942e+01	-3.829092e+00
1.429149e+01	-3.858567e+00
1.437404e+01	-3.888303e+00
1.445706e+01	-3.917785e+00
1.454057e+01	-3.947607e+00
1.462455e+01	-3.977512e+00
1.470902e+01	-4.007549e+00
1.479398e+01	-4.037683e+00
1.487943e+01	-4.067953e+00
1.496537e+01	-4.098560e+00
1.505181e+01	-4.128951e+00
1.513875e+01	-4.159674e+00
1.522619e+01	-4.190796e+00
1.531414e+01	-4.221865e+00
1.540259e+01	-4.252927e+00
1.549156e+01	-4.284434e+00
1.558103e+01	-4.315511e+00
1.567103e+01	-4.347385e+00
1.576155e+01	-4.378888e+00
1.585258e+01	-4.411027e+00
1.594415e+01	-4.442759e+00
1.603624e+01	-4.475110e+00
1.612886e+01	-4.507234e+00
1.622202e+01	-4.539530e+00
1.631572e+01	-4.571842e+00
1.640996e+01	-4.604563e+00
