Freq.	V(n028)
Step Information: Run=1  (Step: 1/100)
1.00000000000000e+00	(-1.38289378280436e-01dB,-5.60230405492243e-01°)
1.04712854805090e+00	(-1.38329435792033e-01dB,-5.86631447435097e-01°)
1.09647819614319e+00	(-1.38373357555340e-01dB,-6.14276464960431e-01°)
1.14815362149688e+00	(-1.38421516300624e-01dB,-6.43224045251395e-01°)
1.20226443461741e+00	(-1.38474320700986e-01dB,-6.73535530758418e-01°)
1.25892541179417e+00	(-1.38532218836669e-01dB,-7.05275148181821e-01°)
1.31825673855641e+00	(-1.38595701992989e-01dB,-7.38510143408057e-01°)
1.38038426460289e+00	(-1.38665308823057e-01dB,-7.73310922650348e-01°)
1.44543977074593e+00	(-1.38741629912459e-01dB,-8.09751200083566e-01°)
1.51356124843621e+00	(-1.38825312781232e-01dB,-8.47908152229301e-01°)
1.58489319246111e+00	(-1.38917067368957e-01dB,-8.87862579405482e-01°)
1.65958690743756e+00	(-1.39017672045742e-01dB,-9.29699074521463e-01°)
1.73780082874938e+00	(-1.39127980201605e-01dB,-9.73506199535320e-01°)
1.81970085860999e+00	(-1.39248927469272e-01dB,-1.01937666989243e+00°)
1.90546071796325e+00	(-1.39381539639879e-01dB,-1.06740754726751e+00°)
1.99526231496888e+00	(-1.39526941339415e-01dB,-1.11770044094580e+00°)
2.08929613085404e+00	(-1.39686365537702e-01dB,-1.17036171818504e+00°)
2.18776162394956e+00	(-1.39861163968743e-01dB,-1.22550272390731e+00°)
2.29086765276778e+00	(-1.40052818551193e-01dB,-1.28324001006994e+00°)
2.39883291901949e+00	(-1.40262953901398e-01dB,-1.34369557507962e+00°)
2.51188643150958e+00	(-1.40493351045462e-01dB,-1.40699711360174e+00°)
2.63026799189539e+00	(-1.40745962442600e-01dB,-1.47327827713078e+00°)
2.75422870333817e+00	(-1.41022928444637e-01dB,-1.54267894567352e+00°)
2.88403150312661e+00	(-1.41326595326508e-01dB,-1.61534551090685e+00°)
3.01995172040202e+00	(-1.41659535038723e-01dB,-1.69143117113823e+00°)
3.16227766016839e+00	(-1.42024566839680e-01dB,-1.77109623842101e+00°)
3.31131121482592e+00	(-1.42424780988959e-01dB,-1.85450845811998e+00°)
3.46736850452532e+00	(-1.42863564691655e-01dB,-1.94184334123062e+00°)
3.63078054770102e+00	(-1.43344630505851e-01dB,-2.03328450970835e+00°)
3.80189396320562e+00	(-1.43872047442194e-01dB,-2.12902405503148e+00°)
3.98107170553498e+00	(-1.44450275004477e-01dB,-2.22926291018584e+00°)
4.16869383470336e+00	(-1.45084200445334e-01dB,-2.33421123518355e+00°)
4.36515832240167e+00	(-1.45779179531988e-01dB,-2.44408881617406e+00°)
4.57088189614876e+00	(-1.46541081142397e-01dB,-2.55912547812936e+00°)
4.78630092322640e+00	(-1.47376336045005e-01dB,-2.67956151096532e+00°)
5.01187233627274e+00	(-1.48291990236078e-01dB,-2.80564810887578e+00°)
5.24807460249774e+00	(-1.49295763250547e-01dB,-2.93764782249182e+00°)
5.49540873857626e+00	(-1.50396111886099e-01dB,-3.07583502334158e+00°)
5.75439937337159e+00	(-1.51602299826191e-01dB,-3.22049637988057e+00°)
6.02559586074359e+00	(-1.52924473675433e-01dB,-3.37193134416036e+00°)
6.30957344480195e+00	(-1.54373745970695e-01dB,-3.53045264793590e+00°)
6.60693448007598e+00	(-1.55962285765150e-01dB,-3.69638680673038e+00°)
6.91830970918939e+00	(-1.57703417431799e-01dB,-3.87007463003002e+00°)
7.24435960074992e+00	(-1.59611728376436e-01dB,-4.05187173539255e+00°)
7.58577575029186e+00	(-1.61703186394494e-01dB,-4.24214906380645e+00°)
7.94328234724284e+00	(-1.63995267457431e-01dB,-4.44129339312197e+00°)
8.31763771102674e+00	(-1.66507094755489e-01dB,-4.64970784579241e+00°)
8.70963589956084e+00	(-1.69259589877061e-01dB,-4.86781238648555e+00°)
9.12010839355913e+00	(-1.72275637040982e-01dB,-5.09604430437984e+00°)
9.54992586021439e+00	(-1.75580261343840e-01dB,-5.33485867408542e+00°)
1.00000000000000e+01	(-1.79200822020218e-01dB,-5.58472878816514e+00°)
1.04712854805090e+01	(-1.83167221738932e-01dB,-5.84614655313263e+00°)
1.09647819614319e+01	(-1.87512132979483e-01dB,-6.11962283958199e+00°)
1.14815362149689e+01	(-1.92271242541879e-01dB,-6.40568777572047e+00°)
1.20226443461742e+01	(-1.97483515228514e-01dB,-6.70489097205779e+00°)
1.25892541179417e+01	(-2.03191477710785e-01dB,-7.01780166331211e+00°)
1.31825673855641e+01	(-2.09441523537007e-01dB,-7.34500875172062e+00°)
1.38038426460289e+01	(-2.16284240150262e-01dB,-7.68712073391427e+00°)
1.44543977074593e+01	(-2.23774758663883e-01dB,-8.04476549127851e+00°)
1.51356124843621e+01	(-2.31973126967350e-01dB,-8.41858992133928e+00°)
1.58489319246112e+01	(-2.40944706515197e-01dB,-8.80925938513698e+00°)
1.65958690743757e+01	(-2.50760592859884e-01dB,-9.21745694284500e+00°)
1.73780082874938e+01	(-2.61498059624320e-01dB,-9.64388234705473e+00°)
1.81970085860999e+01	(-2.73241025158689e-01dB,-1.00892507602423e+01°)
1.90546071796326e+01	(-2.86080540572236e-01dB,-1.05542911600075e+01°)
1.99526231496889e+01	(-3.00115297162428e-01dB,-1.10397443928206e+01°)
2.08929613085405e+01	(-3.15452150470509e-01dB,-1.15463608343197e+01°)
2.18776162394956e+01	(-3.32206657253742e-01dB,-1.20748976118245e+01°)
2.29086765276778e+01	(-3.50503620574281e-01dB,-1.26261153428184e+01°)
2.39883291901950e+01	(-3.70477636950861e-01dB,-1.32007743419181e+01°)
2.51188643150959e+01	(-3.92273638089764e-01dB,-1.37996302485420e+01°)
2.63026799189540e+01	(-4.16047418120733e-01dB,-1.44234290283789e+01°)
2.75422870333818e+01	(-4.41966135489582e-01dB,-1.50729013042113e+01°)
2.88403150312662e+01	(-4.70208776748430e-01dB,-1.57487559759981e+01°)
3.01995172040203e+01	(-5.00966567443438e-01dB,-1.64516730967936e+01°)
3.16227766016840e+01	(-5.34443313175226e-01dB,-1.71822959805284e+01°)
3.31131121482593e+01	(-5.70855651771602e-01dB,-1.79412225302829e+01°)
3.46736850452534e+01	(-6.10433195429385e-01dB,-1.87289957919343e+01°)
3.63078054770103e+01	(-6.53418539781815e-01dB,-1.95460937582512e+01°)
3.80189396320563e+01	(-7.00067115237734e-01dB,-2.03929184729739e+01°)
3.98107170553500e+01	(-7.50646854807876e-01dB,-2.12697845132048e+01°)
4.16869383470338e+01	(-8.05437652125962e-01dB,-2.21769069615189e+01°)
4.36515832240169e+01	(-8.64730583736933e-01dB,-2.31143890161171e+01°)
4.57088189614878e+01	(-9.28826871124338e-01dB,-2.40822094274621e+01°)
4.78630092322641e+01	(-9.98036560647443e-01dB,-2.50802099918806e+01°)
5.01187233627275e+01	(-1.07267690369955e+00dB,-2.61080833751113e+01°)
5.24807460249776e+01	(-1.15307042518539e+00dB,-2.71653615794830e+01°)
5.49540873857628e+01	(-1.23954267589978e+00dB,-2.82514054048607e+01°)
5.75439937337161e+01	(-1.33241967359210e+00dB,-2.93653952826461e+01°)
6.02559586074362e+01	(-1.43202504830489e+00dB,-3.05063238807252e+01°)
6.30957344480197e+01	(-1.53867691970754e+00dB,-3.16729908820083e+01°)
6.60693448007600e+01	(-1.65268454720202e+00dB,-3.28640003269724e+01°)
6.91830970918941e+01	(-1.77434480698274e+00dB,-3.40777608787705e+01°)
7.24435960074995e+01	(-1.90393856325473e+00dB,-3.53124893163411e+01°)
7.58577575029189e+01	(-2.04172701263018e+00dB,-3.65662174860149e+01°)
7.94328234724287e+01	(-2.18794809041529e+00dB,-3.78368028465027e+01°)
8.31763771102677e+01	(-2.34281303420265e+00dB,-3.91219426285923e+01°)
8.70963589956087e+01	(-2.50650320307454e+00dB,-4.04191915040969e+01°)
9.12010839355916e+01	(-2.67916724920543e+00dB,-4.17259825247531e+01°)
9.54992586021443e+01	(-2.86091873237579e+00dB,-4.30396509584349e+01°)
1.00000000000001e+02	(-3.05183425685098e+00dB,-4.43574605255392e+01°)
1.04712854805091e+02	(-3.25195219460292e+00dB,-4.56766314309506e+01°)
1.09647819614319e+02	(-3.46127203966335e+00dB,-4.69943695042295e+01°)
1.14815362149689e+02	(-3.67975441654942e+00dB,-4.83078957085693e+01°)
